incident_id,date,system_affected,attack_type,severity,resolution_time_hours,status,reported_by,region
INC02699,2024-06-30,Firewall,Insider Threat,Low,46.6,Closed,Security Manager,Oceania
INC02700,2025-01-20,Cloud Storage,DDoS,Medium,11.1,Closed,External Auditor,Oceania
INC02701,2024-06-23,Email Server,Password Attack,Low,68.5,Closed,SOC Analyst,Africa
INC02702,2025-02-27,Email Server,Man-in-the-Middle,High,9.4,Closed,IT Admin,Europe
INC02703,2025-05-17,Email Server,Ransomware,High,,Open,SOC Analyst,Oceania
INC02704,2025-01-13,IoT Device,Malware,Low,,Open,SOC Analyst,North America
INC02705,2024-09-25,Firewall,Insider Threat,Medium,,Open,External Auditor,South America
INC02706,2024-12-24,Web Server,Man-in-the-Middle,Medium,35.0,Closed,External Auditor,Oceania
INC02707,2025-05-05,VPN Gateway,DDoS,Critical,65.0,Closed,Security Manager,South America
INC02708,2025-01-05,Workstation,Password Attack,High,20.6,Closed,IT Admin,South America
INC02709,2025-03-31,IoT Device,Phishing,Low,45.3,Closed,External Auditor,Oceania
INC02710,2024-10-29,Cloud Storage,Man-in-the-Middle,Medium,9.2,Closed,SOC Analyst,Africa
INC02711,2025-03-17,VPN Gateway,Malware,Medium,14.3,Closed,Security Manager,Oceania
INC02712,2025-02-28,Firewall,Zero-Day,Medium,53.0,Closed,External Auditor,Oceania
INC02713,2024-08-24,Email Server,Phishing,Critical,,Open,External Auditor,Africa
INC02714,2024-08-08,Firewall,Insider Threat,High,68.9,Closed,Security Manager,Asia
INC02715,2024-07-17,IoT Device,Malware,High,18.5,Closed,External Auditor,Europe
INC02716,2025-02-17,Email Server,Password Attack,Critical,,Open,IT Admin,Africa
INC02717,2024-09-15,Firewall,Password Attack,High,23.6,Closed,Security Manager,North America
INC02718,2024-10-11,VPN Gateway,Zero-Day,High,,Open,End User,Europe
INC02719,2025-06-08,IoT Device,Password Attack,High,19.8,Closed,Security Manager,Africa
INC02720,2025-04-20,Email Server,Zero-Day,Critical,61.4,Closed,External Auditor,South America
INC02721,2025-06-17,Email Server,Privilege Escalation,Low,6.9,Closed,SOC Analyst,Asia
INC02722,2025-02-12,IoT Device,Zero-Day,High,65.7,Closed,SOC Analyst,Europe
INC02723,2024-10-10,Application Server,DDoS,Medium,,Open,External Auditor,Europe
INC02724,2025-04-13,Email Server,Phishing,Medium,54.7,Closed,SOC Analyst,Europe
INC02725,2024-12-14,Cloud Storage,Phishing,Critical,14.1,Closed,SOC Analyst,Asia
INC02726,2024-09-08,VPN Gateway,Privilege Escalation,Medium,50.0,Closed,Security Manager,Africa
INC02727,2024-10-04,User Device,Privilege Escalation,Low,49.9,Closed,End User,Oceania
INC02728,2024-09-28,Application Server,DDoS,Medium,39.4,Closed,SOC Analyst,North America
INC02729,2025-03-07,Web Server,SQL Injection,Medium,18.5,Closed,Security Manager,Oceania
INC02730,2025-05-08,IoT Device,Privilege Escalation,High,34.2,Closed,End User,Europe
INC02731,2025-03-03,IoT Device,Malware,Medium,,Closed,IT Admin,Oceania
INC02732,2024-08-27,Email Server,Privilege Escalation,Low,48.5,Closed,SOC Analyst,Asia
INC02733,2025-03-09,VPN Gateway,SQL Injection,Low,53.4,Closed,IT Admin,North America
INC02734,2024-08-09,Firewall,Phishing,High,71.5,Closed,SOC Analyst,Europe
INC02735,2024-07-02,IoT Device,Zero-Day,Medium,,Closed,SOC Analyst,Europe
INC02736,2024-11-27,Web Server,DDoS,Low,10.1,Closed,IT Admin,North America
INC02737,2024-07-02,VPN Gateway,Insider Threat,High,,Open,SOC Analyst,North America
INC02738,2024-08-12,Database,Malware,Medium,,Closed,Security Manager,North America
INC02739,2025-04-13,Email Server,Phishing,High,,Open,SOC Analyst,South America
INC02740,2025-04-10,Application Server,Man-in-the-Middle,Medium,,Open,IT Admin,Africa
INC02741,2025-03-01,Web Server,SQL Injection,Low,32.2,Closed,End User,Europe
INC02742,2024-09-17,Web Server,DDoS,High,63.4,Closed,End User,Africa
INC02743,2025-04-26,Email Server,SQL Injection,Low,8.3,Closed,SOC Analyst,Africa
INC02744,2024-07-04,Cloud Storage,Man-in-the-Middle,Medium,,Closed,End User,North America
INC02745,2024-08-27,Application Server,DDoS,Medium,,Open,IT Admin,North America
INC02746,2024-08-20,Firewall,Password Attack,High,26.5,Closed,Security Manager,North America
INC02747,2024-07-18,Web Server,Ransomware,Low,,Open,End User,Europe
INC02748,2024-06-28,IoT Device,Zero-Day,Low,,Open,IT Admin,South America
INC02749,2025-04-19,Email Server,SQL Injection,Medium,67.5,Closed,External Auditor,Asia
INC02750,2024-09-15,Application Server,Insider Threat,Low,,Open,IT Admin,North America
INC02751,2025-02-06,Database,DDoS,Medium,,Closed,Security Manager,North America
INC02752,2024-11-14,Database,Password Attack,Medium,35.6,Closed,External Auditor,South America
INC02753,2025-01-27,Web Server,DDoS,Medium,6.3,Closed,SOC Analyst,South America
INC02754,2024-11-12,IoT Device,Phishing,Low,11.1,Closed,End User,Africa
INC02755,2024-07-21,Database,Password Attack,High,68.7,Closed,IT Admin,Oceania
INC02756,2024-07-30,Web Server,Ransomware,High,62.7,Closed,SOC Analyst,Europe
INC02757,2025-05-19,Database,Phishing,Medium,65.6,Closed,Security Manager,South America
INC02758,2024-09-03,VPN Gateway,Password Attack,Low,,Open,External Auditor,North America
INC02759,2024-12-11,VPN Gateway,Privilege Escalation,High,71.9,Closed,End User,Asia
INC02760,2024-11-13,Email Server,Ransomware,Critical,60.9,Closed,IT Admin,Asia
INC02761,2024-10-25,Cloud Storage,Phishing,Low,,Open,External Auditor,North America
INC02762,2025-04-19,User Device,Malware,High,,Closed,SOC Analyst,Oceania
INC02763,2024-11-19,User Device,Ransomware,High,,Closed,Security Manager,Asia
INC02764,2025-05-03,VPN Gateway,DDoS,High,5.0,Closed,SOC Analyst,Africa
INC02765,2025-04-30,Application Server,Zero-Day,Low,,Closed,External Auditor,North America
INC02766,2025-04-24,Application Server,Phishing,High,15.7,Closed,SOC Analyst,South America
INC02767,2024-10-30,Database,Ransomware,High,,Closed,IT Admin,Asia
INC02768,2025-05-09,Web Server,SQL Injection,Critical,,Open,End User,South America
INC02769,2025-01-16,Firewall,Insider Threat,Medium,,Open,SOC Analyst,North America
INC02770,2024-09-02,Cloud Storage,DDoS,High,,Open,End User,South America
INC02771,2024-11-12,Cloud Storage,Privilege Escalation,Medium,4.1,Closed,SOC Analyst,Africa
INC02772,2025-06-16,Application Server,Ransomware,Critical,,Open,IT Admin,Africa
INC02773,2024-11-24,Email Server,Zero-Day,Low,60.7,Closed,Security Manager,South America
INC02774,2025-04-03,Database,Password Attack,Medium,38.7,Closed,IT Admin,Oceania
INC02775,2024-10-18,Web Server,Phishing,Low,,Closed,End User,South America
INC02776,2024-11-18,Cloud Storage,Malware,Medium,,Open,External Auditor,North America
INC02777,2025-05-15,Database,Phishing,High,36.0,Closed,Security Manager,North America
INC02778,2025-02-09,Web Server,Phishing,High,20.4,Closed,IT Admin,Africa
INC02779,2024-09-09,Database,Privilege Escalation,Medium,62.1,Closed,End User,Africa
INC02780,2025-06-17,Application Server,Ransomware,Critical,51.5,Closed,End User,Europe
INC02781,2025-05-28,Workstation,Privilege Escalation,Medium,4.7,Closed,External Auditor,Asia
INC02782,2024-07-22,IoT Device,Zero-Day,Medium,29.7,Closed,External Auditor,Africa
INC02783,2024-10-09,Firewall,Malware,Critical,43.3,Closed,SOC Analyst,South America
INC02784,2024-12-05,IoT Device,Man-in-the-Middle,High,,Open,Security Manager,North America
INC02785,2025-04-03,Firewall,Zero-Day,High,5.4,Closed,Security Manager,Africa
INC02786,2025-02-02,Firewall,Ransomware,Low,55.4,Closed,Security Manager,Europe
INC02787,2025-03-03,User Device,Privilege Escalation,Medium,42.8,Closed,SOC Analyst,Africa
INC02788,2024-11-02,Web Server,Malware,High,65.8,Closed,IT Admin,South America
INC02789,2024-07-15,Email Server,Phishing,Low,5.6,Closed,Security Manager,Africa
INC02790,2025-03-23,Database,Malware,Low,,Open,SOC Analyst,Oceania
INC02791,2024-07-15,Workstation,Malware,Low,65.1,Closed,External Auditor,North America
INC02792,2025-02-18,Application Server,Privilege Escalation,High,,Open,External Auditor,South America
INC02793,2025-04-04,Database,Malware,Low,69.4,Closed,External Auditor,Africa
INC02794,2024-08-02,IoT Device,SQL Injection,Low,,Open,SOC Analyst,Africa
INC02795,2024-11-26,Workstation,SQL Injection,Low,13.3,Closed,SOC Analyst,South America
INC02796,2024-12-18,User Device,Man-in-the-Middle,High,18.3,Closed,Security Manager,Africa
INC02797,2024-12-09,VPN Gateway,Phishing,High,6.3,Closed,SOC Analyst,Asia
INC02798,2024-09-15,Web Server,Insider Threat,High,35.1,Closed,SOC Analyst,Europe
INC02799,2025-03-14,Cloud Storage,Privilege Escalation,High,,Closed,External Auditor,South America
INC02800,2025-05-03,Database,DDoS,Low,37.0,Closed,External Auditor,Asia
INC02801,2025-03-26,IoT Device,Insider Threat,High,37.3,Closed,Security Manager,Oceania
INC02802,2024-11-30,IoT Device,Zero-Day,High,5.5,Closed,SOC Analyst,Africa
INC02803,2024-12-19,Firewall,Malware,Low,57.3,Closed,External Auditor,South America
INC02804,2025-04-22,Application Server,Insider Threat,High,,Closed,External Auditor,Oceania
INC02805,2025-02-11,Email Server,Zero-Day,Critical,64.6,Closed,External Auditor,Africa
INC02806,2025-02-24,Application Server,Insider Threat,Medium,56.5,Closed,Security Manager,Africa
INC02807,2024-07-16,Cloud Storage,DDoS,Low,5.2,Closed,External Auditor,South America
INC02808,2024-06-24,Workstation,Privilege Escalation,Critical,40.3,Closed,End User,Africa
INC02809,2024-11-11,Web Server,SQL Injection,High,23.9,Closed,SOC Analyst,South America
INC02810,2025-06-13,Email Server,Man-in-the-Middle,Medium,29.0,Closed,IT Admin,Asia
INC02811,2024-08-26,Firewall,Insider Threat,High,40.3,Closed,SOC Analyst,Africa
INC02812,2024-08-29,Firewall,SQL Injection,Critical,,Open,External Auditor,Europe
INC02813,2024-08-08,Web Server,Insider Threat,High,,Closed,End User,South America
INC02814,2024-10-16,Email Server,Man-in-the-Middle,Medium,,Open,Security Manager,North America
INC02815,2024-08-03,Database,Malware,Medium,17.0,Closed,SOC Analyst,Africa
INC02816,2025-02-11,Application Server,Privilege Escalation,High,13.4,Closed,IT Admin,Oceania
INC02817,2024-11-22,Database,Ransomware,Medium,52.4,Closed,SOC Analyst,Asia
INC02818,2025-03-15,Firewall,Phishing,Low,24.5,Closed,External Auditor,North America
INC02819,2024-11-25,Application Server,Phishing,High,,Open,End User,Asia
INC02820,2024-10-08,Email Server,SQL Injection,High,,Open,SOC Analyst,South America
INC02821,2025-01-07,Web Server,Ransomware,High,21.2,Closed,External Auditor,South America
INC02822,2024-11-25,Database,Zero-Day,Medium,,Open,SOC Analyst,Africa
INC02823,2025-04-15,Workstation,Privilege Escalation,Low,54.7,Closed,SOC Analyst,Africa
INC02824,2024-09-14,Web Server,Insider Threat,Medium,40.6,Closed,SOC Analyst,Asia
INC02825,2025-05-09,VPN Gateway,SQL Injection,Critical,,Open,SOC Analyst,Europe
INC02826,2025-01-02,IoT Device,DDoS,Medium,45.9,Closed,End User,Africa
INC02827,2024-11-14,IoT Device,Man-in-the-Middle,Critical,66.1,Closed,External Auditor,South America
INC02828,2024-06-27,IoT Device,Man-in-the-Middle,Medium,67.1,Closed,Security Manager,Africa
INC02829,2025-01-10,Database,Password Attack,Low,20.3,Closed,End User,Oceania
INC02830,2025-05-24,Database,Malware,Critical,,Open,IT Admin,North America
INC02831,2024-07-02,VPN Gateway,Password Attack,Medium,,Open,SOC Analyst,Asia
INC02832,2025-04-21,Database,Zero-Day,Medium,,Closed,SOC Analyst,Europe
INC02833,2024-08-17,User Device,Man-in-the-Middle,Medium,,Open,End User,Europe
INC02834,2024-11-20,Email Server,Malware,Medium,20.2,Closed,End User,Africa
INC02835,2025-05-21,Cloud Storage,Zero-Day,High,,Closed,SOC Analyst,Africa
INC02836,2024-07-18,IoT Device,SQL Injection,Low,22.9,Closed,External Auditor,Asia
INC02837,2025-03-19,Web Server,SQL Injection,High,71.9,Closed,End User,Oceania
INC02838,2024-09-06,IoT Device,Insider Threat,Low,,Open,End User,South America
INC02839,2025-02-04,Email Server,Phishing,Low,67.2,Closed,End User,South America
INC02840,2024-12-14,VPN Gateway,Zero-Day,Critical,64.5,Closed,External Auditor,South America
INC02841,2025-01-12,Application Server,Ransomware,High,37.4,Closed,External Auditor,North America
INC02842,2024-11-13,Email Server,Ransomware,High,27.9,Closed,Security Manager,South America
INC02843,2025-04-13,Email Server,Insider Threat,Low,22.2,Closed,SOC Analyst,South America
INC02844,2024-07-30,Application Server,Privilege Escalation,High,,Open,SOC Analyst,North America
INC02845,2024-06-28,Cloud Storage,DDoS,Medium,10.3,Closed,IT Admin,Asia
INC02846,2025-03-18,VPN Gateway,Insider Threat,Critical,35.5,Closed,Security Manager,Asia
INC02847,2024-11-25,Email Server,Password Attack,High,29.3,Closed,SOC Analyst,North America
INC02848,2025-03-20,Workstation,Malware,High,,Closed,External Auditor,Asia
INC02849,2024-09-18,User Device,Insider Threat,High,2.4,Closed,External Auditor,North America
INC02850,2025-04-24,VPN Gateway,Privilege Escalation,High,29.7,Closed,Security Manager,Africa
INC02851,2025-04-14,Firewall,Malware,Medium,,Open,End User,South America
INC02852,2025-06-12,Workstation,Zero-Day,Low,,Open,Security Manager,Asia
INC02853,2025-03-26,Cloud Storage,Malware,High,,Open,SOC Analyst,Europe
INC02854,2025-05-22,Firewall,Man-in-the-Middle,Medium,53.5,Closed,Security Manager,Asia
INC02855,2025-02-22,Cloud Storage,Password Attack,Medium,53.1,Closed,External Auditor,North America
INC02856,2024-10-25,User Device,Password Attack,Low,46.5,Closed,End User,Asia
INC02857,2024-09-28,Email Server,SQL Injection,High,,Closed,External Auditor,Oceania
INC02858,2025-02-19,User Device,Password Attack,Medium,27.3,Closed,End User,North America
INC02859,2025-06-02,Cloud Storage,SQL Injection,Low,,Open,Security Manager,Asia
INC02860,2025-04-05,Firewall,Malware,Low,,Closed,IT Admin,Europe
INC02861,2024-06-18,VPN Gateway,SQL Injection,Medium,45.0,Closed,Security Manager,Oceania
INC02862,2024-08-05,Database,Zero-Day,Low,56.1,Closed,IT Admin,Europe
INC02863,2024-07-13,Workstation,DDoS,High,4.1,Closed,External Auditor,Africa
INC02864,2024-12-06,Email Server,Malware,High,,Open,SOC Analyst,Oceania
INC02865,2024-09-14,Web Server,Malware,High,29.1,Closed,IT Admin,North America
INC02866,2025-02-08,Application Server,Ransomware,Medium,,Open,External Auditor,Europe
INC02867,2025-01-03,User Device,Man-in-the-Middle,High,20.7,Closed,IT Admin,Asia
INC02868,2025-02-21,Workstation,Phishing,Medium,,Closed,SOC Analyst,Africa
INC02869,2025-05-14,Cloud Storage,Zero-Day,High,22.1,Closed,SOC Analyst,South America
INC02870,2024-12-24,Email Server,SQL Injection,Medium,66.2,Closed,End User,Asia
INC02871,2025-02-04,Cloud Storage,Phishing,Medium,16.7,Closed,External Auditor,Asia
INC02872,2024-07-01,Database,Zero-Day,Medium,17.2,Closed,External Auditor,North America
INC02873,2025-06-11,Application Server,Ransomware,Medium,10.6,Closed,External Auditor,South America
INC02874,2024-10-04,User Device,SQL Injection,Medium,53.5,Closed,External Auditor,Africa
INC02875,2024-08-26,Cloud Storage,Privilege Escalation,High,56.3,Closed,External Auditor,North America
INC02876,2025-01-13,Application Server,Zero-Day,High,11.3,Closed,Security Manager,North America
INC02877,2025-01-29,VPN Gateway,DDoS,Medium,,Open,SOC Analyst,Oceania
INC02878,2024-08-16,User Device,Insider Threat,Medium,,Open,IT Admin,Europe
INC02879,2024-09-06,Firewall,Privilege Escalation,Critical,38.5,Closed,IT Admin,Africa
INC02880,2025-04-27,Email Server,Malware,Critical,48.2,Closed,Security Manager,North America
INC02881,2024-11-30,Email Server,Privilege Escalation,High,14.1,Closed,External Auditor,North America
INC02882,2024-06-19,IoT Device,Man-in-the-Middle,Low,13.7,Closed,SOC Analyst,North America
INC02883,2025-04-20,Web Server,DDoS,Low,64.2,Closed,SOC Analyst,North America
INC02884,2024-06-29,User Device,Insider Threat,Medium,28.6,Closed,SOC Analyst,North America
INC02885,2024-10-01,IoT Device,Man-in-the-Middle,Medium,,Open,Security Manager,North America
INC02886,2025-06-13,User Device,Malware,Medium,15.3,Closed,Security Manager,North America
INC02887,2025-01-22,Web Server,Ransomware,High,22.3,Closed,End User,Oceania
INC02888,2025-02-14,Database,Privilege Escalation,Medium,,Open,Security Manager,Asia
INC02889,2024-11-15,User Device,DDoS,Critical,23.7,Closed,External Auditor,Asia
INC02890,2024-07-07,Database,Phishing,Medium,,Closed,SOC Analyst,South America
INC02891,2024-11-24,Email Server,Phishing,Low,59.1,Closed,End User,Oceania
INC02892,2024-08-21,Cloud Storage,Zero-Day,Low,25.2,Closed,SOC Analyst,South America
INC02893,2024-11-09,Cloud Storage,Insider Threat,Medium,7.2,Closed,Security Manager,Asia
INC02894,2025-01-16,Database,Malware,High,64.4,Closed,IT Admin,Asia
INC02895,2025-06-18,VPN Gateway,Man-in-the-Middle,High,29.9,Closed,External Auditor,Asia
INC02896,2024-08-06,VPN Gateway,Phishing,Low,3.1,Closed,External Auditor,Europe
INC02897,2024-11-10,Cloud Storage,Man-in-the-Middle,Medium,40.8,Closed,Security Manager,Africa
INC02898,2024-09-01,IoT Device,Privilege Escalation,Medium,29.2,Closed,Security Manager,North America
INC02899,2024-09-21,Firewall,Man-in-the-Middle,High,,Open,External Auditor,North America
INC02900,2024-10-20,User Device,Zero-Day,Medium,7.1,Closed,SOC Analyst,Asia
INC02901,2024-08-20,Cloud Storage,DDoS,Medium,,Open,External Auditor,South America
INC02902,2024-12-07,Web Server,Privilege Escalation,Low,3.6,Closed,SOC Analyst,Europe
INC02903,2024-11-10,Application Server,Zero-Day,Critical,46.2,Closed,External Auditor,Africa
INC02904,2025-03-15,Cloud Storage,Phishing,Medium,,Open,SOC Analyst,Africa
INC02905,2024-12-12,Email Server,Malware,High,27.3,Closed,External Auditor,Asia
INC02906,2025-04-19,VPN Gateway,Zero-Day,Low,,Open,IT Admin,South America
INC02907,2025-01-18,Cloud Storage,Privilege Escalation,High,7.2,Closed,External Auditor,Oceania
INC02908,2024-07-23,User Device,DDoS,Low,44.6,Closed,External Auditor,South America
INC02909,2025-04-09,Cloud Storage,SQL Injection,Medium,11.9,Closed,Security Manager,Asia
INC02910,2024-09-29,IoT Device,Malware,High,58.8,Closed,End User,Oceania
INC02911,2024-12-13,Workstation,DDoS,Medium,,Closed,External Auditor,Asia
INC02912,2024-07-05,Workstation,Password Attack,Medium,60.5,Closed,End User,South America
INC02913,2024-10-03,Email Server,Phishing,Medium,11.9,Closed,End User,South America
INC02914,2025-06-18,IoT Device,Phishing,Critical,,Open,Security Manager,Europe
INC02915,2024-06-23,Application Server,Insider Threat,Critical,5.7,Closed,IT Admin,Europe
INC02916,2025-04-10,Workstation,Zero-Day,High,,Open,External Auditor,Africa
INC02917,2025-01-02,Workstation,Phishing,High,,Closed,Security Manager,Africa
INC02918,2024-07-20,User Device,DDoS,Medium,20.3,Closed,Security Manager,Europe
INC02919,2025-05-03,Email Server,Insider Threat,Low,,Open,External Auditor,Asia
